x_center,y_center,width,height,confidence,class_prob_0,class_prob_1,class_prob_2,class_prob_3,class_prob_4,class_prob_5,class_prob_6,class_prob_7,class_prob_8,class_prob_9,extra
435.6636,76.61107,18.315475,26.743467,4.172325e-07,433.7934,75.187515,438.47015,75.0822,436.79785,78.359535,434.86072,80.16597,437.84116,79.961975,0.98251545
444.4328,76.902794,19.481821,27.91613,3.874302e-07,442.0017,74.73114,447.37198,74.40698,445.42065,78.13119,443.47812,80.51077,447.02347,80.1356,0.98250175
451.30124,76.93211,20.78313,28.856415,4.172325e-07,448.3322,73.96988,454.57025,73.3396,452.1856,77.76634,450.12796,80.821815,454.36462,80.22032,0.98249984
459.4143,77.401146,21.14636,29.228544,3.5762787e-07,456.09457,73.87723,462.77643,73.14096,460.18793,77.84084,458.0107,81.29317,462.58313,80.602234,0.9824909
467.4119,77.66544,21.464653,29.121122,4.172325e-07,464.13287,73.77752,471.03018,73.0953,468.32068,77.90663,465.84146,81.53685,470.589,80.89792,0.98249376
476.019,77.84205,22.484146,29.278236,4.172325e-07,472.71887,73.631775,480.0081,73.02281,477.04233,77.92581,474.14218,81.75266,479.21313,81.172226,0.9824928
484.4335,77.72051,23.85655,30.89388,5.364418e-07,480.93036,73.22235,488.53745,72.79627,485.3948,77.81078,481.9811,81.87923,487.3,81.43692,0.9824806
491.727,78.12233,23.400238,29.597637,6.854534e-07,488.7617,73.87339,495.97287,73.6315,493.00018,78.42555,489.37396,82.22834,494.4039,81.9352,0.9824913
501.10583,77.91939,22.222422,28.819206,9.536743e-07,498.33908,74.50541,504.82178,74.66906,502.01218,78.83877,498.47745,82.0668,502.8612,82.058624,0.9824817
507.61102,77.38936,20.232697,28.012047,8.34465e-07,505.46985,75.28674,510.7834,75.61114,508.48907,79.13725,505.2812,81.33301,508.74042,81.46813,0.98251384
516.9568,76.86664,16.803528,25.088371,6.854534e-07,515.47516,76.23176,519.5087,76.57474,517.9018,79.323524,515.4165,80.647255,517.8351,80.77339,0.98251706
524.4112,76.34114,17.196272,25.312984,5.9604645e-07,523.1829,76.19003,526.8901,76.46233,525.5094,78.97173,523.26337,79.98537,525.44543,80.06315,0.9825362
532.3068,76.248184,17.11437,25.348349,7.1525574e-07,531.0928,76.26892,534.6918,76.47765,533.3841,78.90409,531.3318,79.84559,533.44165,79.87422,0.9825399
540.127,76.28529,16.673077,25.346529,7.4505806e-07,538.8051,76.31026,542.37665,76.47151,541.0943,78.87731,539.1904,79.815544,541.2935,79.80712,0.9825413
548.0389,76.42881,16.90634,24.334309,6.854534e-07,546.50946,76.400314,550.13043,76.46219,548.8347,78.991585,547.1628,80.08616,549.3228,79.999985,0.9825456
556.3144,76.60881,16.508005,24.750107,8.046627e-07,554.628,76.410934,558.2892,76.381355,556.9981,78.987335,555.5401,80.2058,557.7368,80.045975,0.9825377
563.4923,77.06218,15.661828,24.629696,7.1525574e-07,561.89844,76.11666,565.6576,75.871086,564.3541,78.90035,563.193,80.500534,565.4828,80.211006,0.9825515
573.2631,77.560616,19.994421,25.3862,6.854534e-07,570.576,74.464355,576.27045,73.665405,573.9369,78.21523,572.80554,81.32579,576.6738,80.62553,0.9825616
580.26196,76.79846,24.204853,31.36279,1.1920929e-06,575.61707,71.941574,584.3136,70.7363,580.1516,77.900375,578.62085,83.00459,584.71136,81.97207,0.98255783
587.25,76.16444,27.943882,33.86148,9.834766e-07,581.639,70.42809,592.7414,69.32737,587.4842,77.29557,584.7053,83.71058,592.59235,82.71899,0.9825556
597.2738,75.54657,30.085272,36.47806,9.23872e-07,590.3966,69.184425,602.9685,68.478806,597.3728,77.1141,593.2171,84.42962,602.2673,83.76818,0.9825203
603.19745,75.6763,30.446064,36.90435,7.4505806e-07,597.1735,69.44798,610.0004,68.50745,604.66144,77.24443,599.71643,84.65558,609.04865,83.84178,0.98255193
612.53394,75.6961,29.864527,36.910854,9.834766e-07,610.2171,69.13577,620.9618,68.641,618.3153,76.381004,611.8529,83.641,619.73083,83.29844,0.98251045
617.7957,76.166916,28.765068,36.69975,9.834766e-07,618.3956,69.22252,627.6365,69.61985,626.39813,77.212296,618.60516,83.86305,625.6101,84.29944,0.98251605
627.3943,76.52766,25.411787,37.534863,9.834766e-07,630.668,69.67707,636.541,70.20859,635.77527,76.60387,629.5467,83.012825,633.93225,83.62046,0.9825891
634.2647,76.85319,13.198826,37.80997,7.748604e-07,636.7962,69.43239,640.6372,70.00564,639.6531,76.77968,636.19037,83.16544,639.13586,83.79117,0.9825126
4.723485,83.611855,9.996939,34.02622,2.0861626e-07,2.9854105,81.0464,7.1326485,80.34669,6.2513285,85.98306,2.8983145,89.881874,6.1266756,89.17573,0.9824564
13.2255535,81.59152,24.789797,35.031727,4.4703484e-07,6.2073927,78.56237,16.079494,78.063,10.494594,84.57303,6.5051713,88.962234,14.311367,88.54545,0.98251724
18.197517,82.70266,29.743782,33.961884,7.748604e-07,10.498377,78.065636,22.744959,77.68932,15.038838,85.26673,11.93262,90.84305,21.00283,90.374466,0.98260844
29.925407,83.526764,28.696438,33.05811,1.2516975e-06,22.90529,78.17554,33.78867,77.927574,27.731094,85.538895,25.569061,91.26821,33.287903,90.8575,0.9825803
37.67697,82.63172,27.291016,33.05747,3.5762787e-06,31.097542,77.75119,41.469986,77.12938,36.62999,84.705475,34.48854,90.806496,41.589615,90.11302,0.98249555
41.9798,83.646126,27.677315,30.432709,2.1755695e-06,36.2594,78.963615,45.40299,78.65585,41.32921,85.51549,38.729366,90.87324,44.88078,90.4591,0.9825533
53.687218,84.235954,23.056562,26.438606,1.6093254e-06,50.477547,80.733986,57.605095,81.10955,54.7985,86.2934,51.445816,90.32518,55.938736,90.37008,0.9824715
59.01446,84.46822,23.72468,26.04346,8.34465e-07,57.28893,81.71683,63.39502,82.35461,61.12102,86.83135,57.370625,89.8507,61.236237,90.14961,0.98250973
67.83216,84.42136,21.521439,23.874958,1.013279e-06,66.90848,82.76371,72.00529,83.232185,70.14307,87.01879,66.766304,89.36099,69.87953,89.5544,0.982517
76.09871,84.335556,21.48233,24.145071,6.854534e-07,75.15294,82.928055,80.19115,83.33756,78.24359,86.99335,75.107346,89.16358,78.23475,89.303116,0.9825157
83.7182,84.579994,21.284126,24.581383,7.1525574e-07,82.51942,83.0261,87.65012,83.3661,85.48695,87.07584,82.667244,89.293686,85.84291,89.38056,0.9825235
92.09919,84.624695,21.862474,25.008766,6.2584877e-07,90.377266,82.918564,95.794876,83.21155,93.4008,87.110664,90.813324,89.52447,94.20059,89.55229,0.98251605
99.590454,84.84122,22.124012,25.611008,8.34465e-07,97.47181,82.856865,103.19664,83.07069,100.50329,87.221,98.173485,89.80087,101.76275,89.77315,0.9825259
108.21663,84.97687,22.701353,25.944336,9.536743e-07,105.724686,82.82675,111.701744,83.00043,108.854515,87.356094,106.64351,90.15927,110.39174,90.08378,0.98251796
115.58602,85.654305,22.52904,26.41712,9.536743e-07,113.04691,83.053185,119.340256,83.17097,116.33644,87.8826,114.10492,90.92335,118.085976,90.811844,0.9825225
124.203415,85.56497,23.48718,26.927856,1.1622906e-06,121.23552,82.628685,127.98368,82.63151,124.827896,87.5944,122.5159,91.02493,126.843155,90.81868,0.98251414
131.56886,85.517105,24.578766,28.207495,1.4305115e-06,128.23654,82.119125,135.42929,82.01211,132.14659,87.299576,129.63496,91.03592,134.37976,90.75969,0.98251426
139.21118,85.26609,24.473906,28.423864,1.1026859e-06,135.83136,81.69301,143.18321,81.47878,139.955,86.899025,137.35599,90.79644,142.21278,90.45072,0.98251194
147.33704,84.7202,24.798681,28.855646,8.34465e-07,144.07568,80.97754,151.44635,80.773254,148.24455,86.1812,145.47552,90.09982,150.39334,89.781364,0.9825151
156.00282,84.51112,25.19967,29.513645,5.066395e-07,152.74681,80.54255,160.4735,80.41321,157.03163,85.92549,153.96954,89.93834,159.176,89.677345,0.9825084
164.3213,84.38095,25.946537,30.463285,3.874302e-07,161.08322,80.25842,169.11401,80.3076,165.47983,85.89653,161.95865,89.90971,167.45212,89.775154,0.98249656
171.74323,84.8541,26.25027,30.596369,4.172325e-07,168.90189,80.67294,176.97461,80.86137,173.34741,86.442696,169.45691,90.40972,174.99538,90.38128,0.98250115
180.49207,85.08554,26.042004,30.68887,5.364418e-07,177.8521,81.135506,185.5978,81.45273,182.07295,86.85018,178.06248,90.692856,183.29916,90.757645,0.9824915
188.07027,85.38601,25.605991,30.152138,5.364418e-07,185.90839,81.72193,193.20647,82.11666,189.88982,87.38821,185.9338,90.97667,190.78941,91.10488,0.9824952
196.33188,85.50595,24.503288,29.869736,5.662441e-07,194.49084,82.18462,201.3658,82.542786,198.27628,87.585075,194.5584,90.970856,199.08278,91.07024,0.98249173
204.44249,85.41756,24.803524,29.942701,6.2584877e-07,202.35762,82.14409,209.33241,82.45766,206.17989,87.51348,202.64014,90.92167,207.27655,90.980736,0.9824954
212.2537,85.418236,24.988274,30.035767,8.34465e-07,209.85437,82.09046,216.94136,82.34854,213.67915,87.46868,210.29428,91.00125,215.03157,91.01554,0.98250073
220.12343,85.367035,25.163986,29.766136,8.940697e-07,217.60634,82.075676,224.7127,82.32206,221.44492,87.3938,218.08328,90.92923,222.84015,90.92991,0.98250806
228.41228,85.371994,25.140759,29.504665,7.1525574e-07,225.81438,82.14638,232.9978,82.47929,229.70215,87.470604,226.21007,90.87494,231.01392,90.931786,0.98249984
235.83977,85.16341,24.832361,29.095936,6.854534e-07,233.47003,82.175,240.45483,82.53764,237.27765,87.35142,233.72206,90.541756,238.38002,90.633835,0.9825083
244.48544,84.809875,24.49701,28.352755,6.2584877e-07,242.22792,82.229,248.85007,82.601654,245.85986,87.1451,242.38123,90.05799,246.77808,90.15976,0.9825065
252.05096,84.32044,23.593437,27.402048,5.364418e-07,250.21289,82.11374,256.37335,82.39504,253.7201,86.74709,250.36588,89.36234,254.43765,89.41835,0.9825112
260.63208,83.84477,22.874338,26.143639,4.172325e-07,258.93704,81.95421,264.70154,82.15883,262.31894,86.32108,259.18668,88.75426,262.96423,88.75296,0.9825052
268.52747,83.6102,22.622503,25.756933,3.2782555e-07,266.96988,81.841,272.53638,82.03723,270.26004,86.10639,267.24106,88.39016,270.8886,88.388405,0.982507
276.4189,83.593056,22.249132,25.637493,2.9802322e-07,275.0132,81.79671,280.51706,82.0036,278.31146,86.05734,275.3705,88.2863,278.95056,88.29418,0.9825052
284.62094,83.8044,22.697205,26.559052,3.5762787e-07,283.0491,81.82069,288.72897,82.03815,286.40826,86.19415,283.48785,88.54297,287.20465,88.549934,0.98250127
292.00128,84.09882,22.996563,27.777891,3.5762787e-07,290.39017,81.8435,296.25098,82.03507,293.83554,86.32749,290.9301,88.82803,294.75668,88.81888,0.98250574
300.32974,84.49569,23.254457,28.572052,3.5762787e-07,298.50134,81.9901,304.5777,82.16696,302.0213,86.62718,299.11685,89.322975,303.09784,89.29371,0.9824961
307.79227,84.81233,23.31118,29.008224,4.172325e-07,305.813,82.04846,312.07925,82.15469,309.4068,86.78841,306.5429,89.66544,310.65884,89.58463,0.9825015
316.29672,84.95699,23.78301,29.274752,5.364418e-07,313.9271,81.97266,320.48703,82.04459,317.62875,86.84192,314.81937,89.93949,319.1464,89.81824,0.98249567
323.94522,85.17819,24.24171,29.784163,6.2584877e-07,321.2923,81.890755,328.173,81.931305,325.1263,86.96053,322.2458,90.2927,326.82776,90.14756,0.98249745
332.10345,85.27909,24.482897,29.766874,7.4505806e-07,329.23047,81.86467,336.2404,81.91468,333.09216,86.97015,330.1549,90.42243,334.81387,90.27926,0.98249626
340.14206,85.177925,24.716187,29.542828,7.748604e-07,337.12744,81.812164,344.2157,81.883865,341.04907,86.89989,337.9772,90.36876,342.6886,90.23774,0.98249435
347.47882,84.88759,24.213242,28.86139,7.4505806e-07,344.71817,81.76296,351.50595,81.80658,348.53787,86.63089,345.42508,89.91011,349.9016,89.77609,0.98250395
356.1257,84.374695,23.592205,27.660591,5.364418e-07,353.58405,81.638626,359.96927,81.707924,357.21725,86.2223,354.17038,89.258934,358.34296,89.14748,0.98250353
363.9787,84.1147,23.294313,27.127266,4.7683716e-07,361.7012,81.53931,367.87933,81.60437,365.23093,85.98502,362.19717,88.85511,366.24545,88.75102,0.9825095
372.23932,84.04624,23.145718,26.873455,4.7683716e-07,370.10593,81.54742,376.20605,81.63198,373.615,85.97874,370.58475,88.78067,374.59442,88.68859,0.9825016
379.81573,84.24696,23.168652,27.370146,4.4703484e-07,377.8371,81.69921,383.9141,81.81199,381.36136,86.15134,378.30817,88.919685,382.31454,88.85188,0.98250365
387.86984,84.52313,23.082067,28.088758,4.172325e-07,385.96786,81.96892,391.90778,82.10993,389.42932,86.34842,386.45392,89.05254,390.3395,89.005844,0.9825058
395.98312,84.74957,22.896784,28.393316,3.874302e-07,394.0991,82.16366,400.04785,82.31709,397.5644,86.58208,394.62897,89.26573,398.51645,89.225525,0.9825002
403.95697,84.82339,22.571526,28.589447,4.172325e-07,402.03568,82.26408,407.94104,82.39801,405.4971,86.62401,402.64694,89.27589,406.48502,89.22141,0.98249835
412.04993,84.77094,22.42761,28.597912,3.874302e-07,410.06354,82.25626,415.99347,82.39586,413.53683,86.64452,410.77316,89.28465,414.64767,89.23146,0.9824959
419.92648,84.67754,22.231718,28.340158,4.7683716e-07,417.72095,82.24409,423.6671,82.33096,421.21048,86.55924,418.5973,89.17631,422.495,89.077194,0.9824977
428.05148,84.58315,21.803204,28.294876,4.172325e-07,425.7108,82.25827,431.55453,82.30732,429.17053,86.50074,426.73645,89.06982,430.5571,88.9389,0.9824969
435.6993,84.79844,21.371635,28.11636,4.172325e-07,433.40094,82.372444,439.16696,82.32502,436.89023,86.53001,434.61847,89.09589,438.3977,88.89719,0.9825022
444.28418,84.94423,21.815605,28.890518,4.172325e-07,441.56116,82.15494,447.6233,81.98541,445.21533,86.35462,443.01428,89.19757,447.02737,88.90193,0.9824935
451.52527,85.02284,22.804565,29.445269,4.172325e-07,448.40198,81.809975,454.85376,81.491615,452.23495,86.12955,450.0207,89.28757,454.36316,88.88319,0.98250484
459.56104,85.11119,22.834394,29.360287,3.2782555e-07,456.32013,81.67638,462.84363,81.29361,460.17947,86.007935,457.94708,89.29469,462.30905,88.842636,0.98250115
467.58328,85.122635,23.115086,29.379635,2.682209e-07,464.50208,81.4771,471.1524,81.12788,468.4011,85.948784,465.95856,89.32204,470.41525,88.90108,0.9825038
475.96265,84.97451,23.962736,29.48595,2.682209e-07,472.93747,81.134,479.95676,80.83985,476.97113,85.737366,474.15543,89.25632,478.90112,88.8781,0.9825046
484.18707,84.77084,24.624443,29.907244,3.5762787e-07,481.12018,80.69262,488.5716,80.5554,485.33,85.6651,482.0654,89.38066,487.15265,89.11897,0.982497
492.00305,85.07644,24.959215,29.631264,5.364418e-07,489.22885,80.94654,496.66907,80.96218,493.43845,86.052055,489.89853,89.75763,494.97858,89.61169,0.98250175
500.93555,85.1228,24.544497,29.601105,7.748604e-07,498.23553,81.370346,505.3297,81.64594,502.1722,86.46245,498.54865,89.999794,503.30286,90.036934,0.9824809
507.39212,85.24961,23.509169,28.860209,7.4505806e-07,505.3038,82.15736,511.61792,82.57666,508.82175,87.01926,505.30084,89.93456,509.44446,90.10478,0.98250103
516.56024,84.76451,20.895075,27.01178,4.7683716e-07,515.0,82.75539,520.27606,83.159546,518.0621,86.992546,515.05835,89.26877,518.3429,89.40979,0.98249495
524.22125,84.26945,20.997938,26.748869,3.5762787e-07,522.7769,82.70342,527.79626,83.05741,525.7158,86.67991,522.98615,88.678246,526.10913,88.78031,0.9825078
532.24524,84.085144,21.059591,26.18113,4.172325e-07,530.69385,82.69172,535.7029,82.984,533.6234,86.5949,531.1023,88.54657,534.2331,88.59427,0.9825084
540.2367,84.19904,20.702265,26.339205,5.364418e-07,538.52136,82.82773,543.4871,83.0605,541.44305,86.66524,539.0927,88.63504,542.1972,88.63671,0.9825125
548.08295,84.331985,20.76221,25.229158,4.7683716e-07,546.172,82.98015,551.1437,83.09056,549.12787,86.782166,547.0222,88.84036,550.1514,88.74583,0.98252
556.2309,84.284195,20.398262,25.45856,5.364418e-07,554.13275,82.86943,558.99554,82.838554,557.0907,86.55691,555.242,88.705444,558.30005,88.506676,0.9825175
563.2005,84.474045,18.662855,25.20303,5.364418e-07,561.2501,82.59653,566.02515,82.35434,564.1851,86.32858,562.6671,88.659,565.70544,88.345726,0.98253775
572.4438,84.37717,22.495665,26.27353,3.5762787e-07,569.793,81.188126,576.0046,80.5696,573.45776,85.47159,571.8631,88.786064,576.0281,88.18594,0.98254585
579.67267,83.66691,24.513895,30.040329,4.172325e-07,575.499,79.15119,584.14996,78.40278,580.05194,85.00995,577.98645,89.59481,583.99005,88.895454,0.9825489
586.91437,83.46568,27.351408,32.005417,4.4703484e-07,582.1284,78.316605,592.8299,77.64636,587.80316,84.976974,584.70105,90.46981,592.18134,89.79729,0.9825492
597.18774,82.96084,29.599253,34.85723,3.5762787e-07,591.0877,77.53329,602.9407,77.132385,597.64044,84.87424,593.5475,90.989296,601.90466,90.53329,0.98252904
603.2634,82.81123,30.06528,35.146416,2.682209e-07,597.8723,77.56237,609.9498,77.023346,604.8908,84.86146,600.1676,90.9558,608.7317,90.41254,0.98255265
612.3604,82.78434,29.52977,34.692932,3.5762787e-07,610.03094,77.35785,620.46155,77.156105,617.7051,84.20905,611.6018,89.984375,619.0609,89.78646,0.9824921
617.5012,83.55309,28.575037,33.57613,2.0861626e-07,617.7501,77.83466,626.99365,78.62161,625.4909,85.26822,618.05133,90.232056,624.95593,90.85838,0.98248774
626.9439,83.99481,24.93919,34.680458,7.748604e-07,629.2112,78.82482,634.9667,79.58395,634.06854,84.90867,628.7692,89.580956,633.0187,90.266,0.98257715
634.62897,83.93335,12.234963,35.499172,6.854534e-07,636.4516,78.0388,640.4881,78.56665,639.05194,84.41512,636.4807,89.35925,639.6992,89.90646,0.98252296
3.9276423,89.49365,9.058964,31.001928,1.1920929e-07,3.0258725,86.80713,6.667199,85.69332,6.090354,91.16753,2.9603875,95.34621,6.058914,94.36324,0.9824352
13.005492,88.003426,24.246435,32.241978,1.7881393e-07,6.4804907,84.79594,15.955557,84.010185,10.784349,90.6456,6.954011,94.99522,14.712286,94.34802,0.9825061
18.728142,87.75333,28.567652,32.298103,2.0861626e-07,12.379922,83.47519,23.498037,83.04236,16.616129,90.605225,13.601353,95.72779,22.066414,95.21385,0.98254466
29.517483,88.01724,27.057114,30.9037,6.2584877e-07,23.732864,83.44515,33.627357,83.31318,28.286278,90.586105,26.047503,95.26645,33.062897,94.970184,0.98250866
37.009556,86.91978,25.09851,28.625223,1.7881393e-06,31.889915,82.60879,41.21067,82.16239,36.603085,89.53649,34.629837,94.33936,40.845566,93.79507,0.98244727
41.919662,87.36399,24.744696,26.620047,1.937151e-06,37.562794,83.28991,45.75207,83.183205,41.718353,89.81716,39.272774,94.05424,44.675148,93.813,0.9825044
52.70065,87.34573,21.645426,22.845863,1.4305115e-06,50.41697,83.9233,57.3459,84.38087,54.47449,89.70021,51.008057,93.12307,55.43327,93.25224,0.9824289
58.987854,87.664536,20.739733,20.625715,1.2814999e-06,57.889366,84.82073,63.895164,85.50655,61.655666,90.21543,57.870316,92.97125,61.779057,93.2912,0.9824429
67.90271,88.444954,19.984037,19.483988,1.1920929e-06,67.044914,86.132935,72.2864,86.70151,70.455185,90.79372,66.978745,93.27124,70.35594,93.5237,0.98245585
76.652176,89.03463,20.030897,20.453157,9.834766e-07,75.528336,86.81321,80.78275,87.31577,78.83428,91.305756,75.60709,93.77638,79.00683,93.97804,0.98245716
83.995,89.58649,20.191004,22.50193,9.23872e-07,82.65001,87.12777,87.96416,87.56981,85.85579,91.54204,82.88718,94.12403,86.30521,94.29652,0.98247373
92.60539,90.0571,21.229753,24.452965,8.34465e-07,90.60693,87.37183,96.24568,87.735634,93.90765,91.90733,91.124565,94.71339,94.79266,94.8131,0.98247075
99.65564,90.269356,21.544641,25.684914,9.834766e-07,97.36578,87.29724,103.24907,87.57455,100.6456,92.00752,98.10127,94.978386,101.920105,95.02436,0.98248434
108.38194,90.126816,22.385586,25.870506,1.1026859e-06,105.67314,87.037384,111.80107,87.24468,108.99081,91.91151,106.50783,95.11638,110.47069,95.09514,0.98247325
115.594734,89.756134,22.236214,25.8574,1.2814999e-06,113.0253,86.55696,119.38592,86.79207,116.453186,91.68313,113.82723,94.96811,117.94773,94.971214,0.9824649
123.8564,89.46322,23.0947,26.093143,1.0430813e-06,121.17018,86.1376,127.87463,86.34665,124.81409,91.38026,121.99747,94.8439,126.349365,94.82333,0.98245275
131.17741,88.91819,23.027206,25.470972,1.66893e-06,128.40614,85.49771,135.35495,85.61466,132.17917,90.90377,129.27083,94.353645,133.85286,94.26989,0.98244154
138.30736,88.33999,22.26003,23.853312,1.9967556e-06,135.71945,84.93533,142.65215,84.90658,139.53258,90.29539,136.66458,93.74771,141.25673,93.553246,0.98244834
146.75322,88.153595,22.436045,23.813868,1.2218952e-06,144.23714,84.6394,151.12286,84.63385,148.00673,90.00552,145.08012,93.4548,149.71375,93.292755,0.98245156
155.51305,88.01279,22.855577,23.881054,8.940697e-07,153.07362,84.37602,160.3056,84.45519,156.98209,89.90066,153.75722,93.38631,158.67976,93.289154,0.9824437
163.99751,88.109024,23.952486,24.972557,6.854534e-07,161.58252,84.28041,169.19537,84.55571,165.65167,90.17386,162.02594,93.63633,167.30815,93.68368,0.9824377
171.79526,88.50521,24.837107,26.240784,4.7683716e-07,169.53246,84.55291,177.29117,84.94275,173.72385,90.67142,169.71617,94.17025,175.16824,94.31199,0.9824374
180.2604,88.87422,25.118654,27.418629,4.7683716e-07,178.19946,84.97479,185.70155,85.459206,182.27704,91.10542,178.0876,94.561905,183.32607,94.78482,0.9824362
188.11235,89.281105,24.590305,28.002563,5.364418e-07,186.35847,85.50603,193.45834,86.03319,190.25867,91.61814,186.17929,94.93728,191.099,95.195694,0.98244137
196.09999,89.73999,24.097883,29.081642,6.2584877e-07,194.4605,86.06418,201.2636,86.49616,198.28313,91.88542,194.45013,95.20833,199.1669,95.3967,0.9824501
203.95395,89.763855,24.470089,29.317095,7.4505806e-07,202.00739,86.05428,209.0835,86.31929,206.0307,91.872505,202.42645,95.41982,207.36612,95.47416,0.98245597
211.83405,89.53693,24.704025,29.421206,1.0728836e-06,209.4242,85.766624,216.73601,85.9171,213.50299,91.6142,210.06992,95.45656,215.14355,95.41613,0.98245513
219.586,89.53036,24.754532,29.089504,1.2516975e-06,217.09772,85.69518,224.48907,85.87038,221.20627,91.478516,217.64862,95.37326,222.75345,95.352036,0.98245907
227.37665,89.36134,24.669605,28.539295,1.013279e-06,224.9499,85.58296,232.46906,85.90597,229.16403,91.38624,225.30092,95.11206,230.4822,95.195404,0.9824434
234.67795,88.98779,24.00106,26.670086,1.0728836e-06,232.56952,85.48736,239.91649,85.8887,236.7001,91.16657,232.69554,94.634705,237.7758,94.774956,0.9824445
242.92484,88.697235,23.177383,24.789312,1.0728836e-06,240.9752,85.558586,247.95439,85.957664,244.91226,90.98795,241.00623,94.18853,245.82977,94.318,0.9824408
250.53693,88.22368,21.646603,22.523907,1.0430813e-06,249.01561,85.495415,255.53993,85.79447,252.82161,90.61507,249.1256,93.50755,253.6612,93.55439,0.9824474
259.30527,88.06606,20.918575,21.639366,5.9604645e-07,257.85434,85.50292,264.12497,85.74957,261.5922,90.45118,258.08722,93.22099,262.4791,93.22441,0.98244166
267.45905,87.880516,20.052105,20.797892,5.9604645e-07,266.186,85.49699,272.28928,85.778564,269.82468,90.38106,266.4073,92.9609,270.70853,92.9895,0.9824394
275.76422,87.94174,19.847435,20.688808,4.7683716e-07,274.581,85.578,280.6523,85.89224,278.24286,90.459206,274.89548,92.93481,279.14874,92.98787,0.98243797
284.27423,88.21242,20.181423,21.373928,4.4703484e-07,282.76282,85.68131,288.99265,86.03207,286.43265,90.666664,283.22922,93.23077,287.5634,93.30631,0.9824287
292.04587,88.44735,20.84252,22.468132,5.9604645e-07,290.41592,85.738434,296.6818,86.06725,294.11075,90.731834,291.01834,93.42703,295.3269,93.49663,0.9824324
300.65912,89.17672,21.783571,25.713276,4.7683716e-07,298.6935,86.125374,305.11185,86.45647,302.477,91.20595,299.36798,94.10986,303.76987,94.19574,0.98242855
308.03046,89.604996,22.373129,27.343863,5.364418e-07,305.9415,86.32734,312.36957,86.53956,309.74045,91.38283,306.73926,94.44171,311.13297,94.452034,0.98244786
316.45102,89.985146,23.186462,28.632614,5.662441e-07,314.01962,86.39596,320.638,86.49107,317.88495,91.51355,314.97427,94.83369,319.48355,94.75678,0.98245454
323.9656,89.98221,23.808294,29.284666,7.748604e-07,321.37137,86.152245,328.2104,86.23271,325.2991,91.43619,322.2991,94.983574,326.95035,94.901184,0.98245525
331.74698,89.98698,23.905783,29.537003,7.748604e-07,329.1215,86.02133,336.0583,86.18346,333.03958,91.35325,329.86118,94.971794,334.5457,94.95326,0.9824524
339.5226,89.540596,23.648525,28.541035,9.536743e-07,336.88132,85.766556,343.8616,85.95774,340.83783,91.054535,337.51096,94.574356,342.20847,94.57135,0.98244333
346.31357,88.83705,22.241837,25.769135,1.0728836e-06,344.13373,85.400734,350.8218,85.56725,347.9845,90.48191,344.6466,93.76162,349.1451,93.73921,0.9824505
355.1347,88.42942,21.726082,23.992708,5.9604645e-07,353.10962,85.33475,359.50436,85.53384,356.8143,90.22941,353.54718,93.30779,357.87073,93.29665,0.98244476
363.2417,88.08003,20.805801,22.33643,5.662441e-07,361.55487,85.18225,367.77948,85.365486,365.17892,89.976425,361.93372,92.90879,366.18304,92.88225,0.9824431
371.98523,88.23199,21.090492,22.604557,4.7683716e-07,370.25552,85.32093,376.51852,85.539566,373.9177,90.18033,370.6893,93.08789,374.99454,93.07746,0.9824346
380.21344,88.78296,21.291632,24.070904,4.7683716e-07,378.3199,85.764206,384.59665,85.98526,381.99335,90.63531,378.81635,93.58403,383.11264,93.58313,0.9824337
388.2279,89.31912,21.650406,24.959,5.9604645e-07,386.2546,86.25961,392.30627,86.43989,389.89096,90.92079,386.8463,93.85194,390.92035,93.833694,0.9824462
396.31708,89.80801,21.970772,26.0575,5.364418e-07,394.29767,86.67799,400.32724,86.82709,397.99588,91.28423,394.982,94.22145,399.0178,94.188774,0.98245025
403.96216,90.12947,21.83312,26.919777,5.662441e-07,402.0181,86.93642,407.95572,87.04227,405.7199,91.417564,402.75818,94.37116,406.7123,94.321304,0.98245883
412.11273,90.43001,22.300644,27.879269,5.066395e-07,410.09528,87.16017,416.17175,87.26562,413.89993,91.72335,410.93997,94.7551,415.05283,94.701775,0.9824612
419.69693,90.66153,22.319557,28.52164,5.066395e-07,417.4543,87.34581,423.69348,87.42071,421.32233,91.927635,418.4159,95.022354,422.67197,94.942795,0.98246974
427.92615,90.46188,21.944592,28.39285,5.066395e-07,425.52557,87.33837,431.646,87.36623,429.27933,91.86198,426.55817,94.89719,430.69705,94.771614,0.9824685
435.7195,90.59808,21.375927,28.458445,5.364418e-07,433.3981,87.514145,439.3676,87.4885,437.08118,91.92378,434.466,94.8884,438.47632,94.72351,0.98247224
444.1394,90.48794,21.310492,28.257217,4.7683716e-07,441.50116,87.34828,447.52972,87.27383,445.15674,91.66053,442.64737,94.68761,446.6619,94.48161,0.9824619
451.3251,89.93128,21.544552,26.643982,5.662441e-07,448.5338,86.86227,454.6259,86.61124,452.1793,91.07857,449.76456,94.16498,453.80194,93.82471,0.98246866
459.22156,89.45141,21.256931,24.909313,6.854534e-07,456.44693,86.4174,462.43762,86.11992,459.98032,90.53439,457.6171,93.57922,461.5569,93.20261,0.9824682
467.3586,89.23705,21.173254,24.281733,4.7683716e-07,464.8766,86.08203,470.92938,85.852806,468.42365,90.32815,465.88773,93.392265,469.90424,93.070595,0.9824616
